date,time,symbol,option_type,type,strike_offset,open,high,low,close,volume,oi,iv,spot
"=""06-02-26""",13:24:00,NIFTY,PUT,PE,ATM-8,83.25,84.0,81.7,82.0,650,79755.0,12.056851,25571.25
"=""06-02-26""",13:27:00,NIFTY,PUT,PE,ATM-8,82.05,82.55,81.5,82.25,1690,79755.0,12.04406,25569.0
"=""06-02-26""",13:30:00,NIFTY,PUT,PE,ATM-8,82.25,82.25,82.25,82.25,0,79755.0,11.838418,25552.8
"=""06-02-26""",13:33:00,NIFTY,PUT,PE,ATM-8,86.6,86.9,82.25,84.05,1820,79690.0,12.147923,25568.5
"=""06-02-26""",13:36:00,NIFTY,PUT,PE,ATM-8,93.4,93.4,88.0,88.65,11635,2062775.0,12.014868,25588.4
"=""06-02-26""",13:39:00,NIFTY,PUT,PE,ATM-8,88.5,89.4,86.8,87.95,22360,2061020.0,12.000777,25590.45
"=""06-02-26""",13:42:00,NIFTY,PUT,PE,ATM-8,88.0,89.35,86.85,87.6,11700,2060825.0,11.82476,25578.45
"=""06-02-26""",13:45:00,NIFTY,PUT,PE,ATM-8,87.45,87.8,78.7,78.7,16575,79755.0,11.893169,25574.05
"=""06-02-26""",13:48:00,NIFTY,PUT,PE,ATM-8,88.3,88.3,85.3,86.1,8450,2067780.0,11.934873,25593.7
"=""06-02-26""",13:51:00,NIFTY,PUT,PE,ATM-8,86.05,86.1,81.95,83.25,45305,2066220.0,11.994804,25611.65
"=""06-02-26""",13:54:00,NIFTY,PUT,PE,ATM-8,83.25,83.45,81.3,81.65,22750,2066480.0,12.050943,25623.7
"=""06-02-26""",13:57:00,NIFTY,PUT,PE,ATM-8,81.75,85.65,81.5,82.9,36010,2055040.0,12.050248,25617.6
"=""06-02-26""",14:00:00,NIFTY,PUT,PE,ATM-8,82.65,91.6,82.05,89.95,5200,200200.0,11.957309,25629.4
"=""06-02-26""",14:03:00,NIFTY,PUT,PE,ATM-8,80.85,83.5,80.85,81.4,24310,2019290.0,12.019503,25622.3
"=""06-02-26""",14:06:00,NIFTY,PUT,PE,ATM-8,81.75,92.55,81.4,90.95,4745,198250.0,12.004653,25628.5
"=""06-02-26""",14:09:00,NIFTY,PUT,PE,ATM-8,91.35,91.35,82.8,85.3,12155,2016950.0,12.090453,25609.25
"=""06-02-26""",14:12:00,NIFTY,PUT,PE,ATM-8,85.65,85.75,84.1,85.0,11960,2016820.0,12.111964,25612.3
"=""06-02-26""",14:15:00,NIFTY,PUT,PE,ATM-8,85.15,87.4,83.85,86.0,14040,2017145.0,12.105784,25607.1
"=""06-02-26""",14:18:00,NIFTY,PUT,PE,ATM-8,86.1,92.8,83.05,91.35,11765,197665.0,12.010158,25627.0
"=""06-02-26""",14:21:00,NIFTY,PUT,PE,ATM-8,91.35,91.35,82.75,84.55,9880,2011555.0,12.108746,25614.05
"=""06-02-26""",14:24:00,NIFTY,PUT,PE,ATM-8,84.45,86.7,84.45,86.25,13000,2008890.0,12.127998,25607.55
"=""06-02-26""",14:27:00,NIFTY,PUT,PE,ATM-8,86.75,86.9,84.05,85.3,11700,2011230.0,12.114573,25610.9
"=""06-02-26""",14:30:00,NIFTY,PUT,PE,ATM-8,85.95,87.1,83.5,85.85,12545,2012660.0,12.153815,25611.35
"=""06-02-26""",14:33:00,NIFTY,PUT,PE,ATM-8,86.0,86.2,82.55,83.7,13000,2015520.0,12.151722,25621.3
"=""06-02-26""",14:36:00,NIFTY,PUT,PE,ATM-8,92.35,94.45,91.0,92.35,325,198120.0,12.09071,25628.5
"=""06-02-26""",14:39:00,NIFTY,PUT,PE,ATM-8,92.35,92.35,89.95,91.6,1170,197860.0,12.194343,25639.7
"=""06-02-26""",14:42:00,NIFTY,PUT,PE,ATM-8,90.7,91.6,88.05,88.05,1625,197340.0,12.144066,25651.85
"=""06-02-26""",14:45:00,NIFTY,PUT,PE,ATM-8,87.7,89.25,86.6,88.9,3250,197015.0,12.040656,25639.95
"=""06-02-26""",14:48:00,NIFTY,PUT,PE,ATM-8,89.4,90.15,88.9,90.1,585,197015.0,12.142077,25642.3
"=""06-02-26""",14:51:00,NIFTY,PUT,PE,ATM-8,88.55,90.1,88.55,88.55,65,196950.0,12.128613,25648.25
"=""06-02-26""",14:54:00,NIFTY,PUT,PE,ATM-8,89.0,89.0,85.0,85.0,4290,199095.0,12.0965,25662.15
"=""06-02-26""",14:57:00,NIFTY,PUT,PE,ATM-8,84.4,85.55,84.2,84.25,1625,199095.0,12.155655,25670.3
"=""06-02-26""",15:00:00,NIFTY,PUT,PE,ATM-8,93.25,93.65,90.2,90.9,63180,1814475.0,12.045212,25682.7
"=""06-02-26""",15:03:00,NIFTY,PUT,PE,ATM-8,91.2,93.0,90.9,91.4,32045,1812200.0,12.150458,25688.5
"=""06-02-26""",15:06:00,NIFTY,PUT,PE,ATM-8,91.6,92.8,89.95,91.1,22165,1811875.0,12.188827,25692.75
"=""06-02-26""",15:09:00,NIFTY,PUT,PE,ATM-8,92.0,92.5,90.6,90.6,19695,1809925.0,12.231531,25698.25
"=""06-02-26""",15:12:00,NIFTY,PUT,PE,ATM-8,91.0,92.1,90.2,91.0,26000,1807260.0,12.258701,25698.5
"=""06-02-26""",15:15:00,NIFTY,PUT,PE,ATM-8,91.25,92.85,91.0,91.55,35230,1806870.0,12.317998,25700.55
"=""06-02-26""",15:18:00,NIFTY,PUT,PE,ATM-8,91.55,93.95,91.5,93.65,47645,1809080.0,12.378378,25695.75
"=""06-02-26""",15:21:00,NIFTY,PUT,PE,ATM-8,93.7,94.45,93.0,93.65,43940,1800630.0,12.429144,25699.6
"=""06-02-26""",15:24:00,NIFTY,PUT,PE,ATM-8,93.7,95.35,93.65,94.8,32565,1807715.0,12.378569,25690.6
"=""06-02-26""",15:27:00,NIFTY,PUT,PE,ATM-8,94.8,96.2,84.6,84.6,19630,205855.0,12.223796,25673.6
"=""09-02-26""",09:15:00,NIFTY,PUT,PE,ATM-8,87.3,89.2,74.0,74.45,37440,1736995.0,12.182335,25818.05
"=""09-02-26""",09:18:00,NIFTY,PUT,PE,ATM-8,74.7,75.7,73.3,74.4,100230,1738880.0,12.096472,25811.9
"=""09-02-26""",09:21:00,NIFTY,PUT,PE,ATM-8,74.6,76.95,72.35,75.15,82095,1732445.0,12.078289,25806.85
"=""09-02-26""",09:24:00,NIFTY,PUT,PE,ATM-8,75.0,75.5,72.5,73.25,118170,1697345.0,11.965717,25807.8
"=""09-02-26""",09:27:00,NIFTY,PUT,PE,ATM-8,72.95,75.05,72.15,72.55,50830,1705665.0,12.12286,25822.9
"=""09-02-26""",09:30:00,NIFTY,PUT,PE,ATM-8,80.7,80.85,71.0,72.7,29120,1695655.0,12.056965,25817.2
"=""09-02-26""",09:33:00,NIFTY,PUT,PE,ATM-8,73.4,76.8,72.7,75.7,26195,1702285.0,12.068695,25803.3
"=""09-02-26""",09:36:00,NIFTY,PUT,PE,ATM-8,75.5,79.2,74.9,79.2,31330,1705470.0,12.098515,25788.8
"=""09-02-26""",09:39:00,NIFTY,PUT,PE,ATM-8,79.35,80.4,77.6,78.8,33995,1705210.0,12.154693,25794.7
"=""09-02-26""",09:42:00,NIFTY,PUT,PE,ATM-8,78.95,79.75,77.05,79.05,29510,1691365.0,12.148755,25793.05
"=""09-02-26""",09:45:00,NIFTY,PUT,PE,ATM-8,79.2,79.65,76.5,76.5,29705,1689025.0,12.187238,25807.95
"=""09-02-26""",09:48:00,NIFTY,PUT,PE,ATM-8,76.5,78.2,74.95,76.15,26910,1695005.0,12.272949,25815.9
"=""09-02-26""",09:51:00,NIFTY,PUT,PE,ATM-8,76.2,77.95,75.15,75.15,10595,1699945.0,12.207929,25815.95
"=""09-02-26""",09:54:00,NIFTY,PUT,PE,ATM-8,75.2,76.7,75.0,75.8,6110,1702480.0,12.178994,25810.6
"=""09-02-26""",09:57:00,NIFTY,PUT,PE,ATM-8,75.2,75.8,73.7,74.0,14365,1694745.0,12.107581,25814.1
"=""09-02-26""",10:00:00,NIFTY,PUT,PE,ATM-8,73.95,74.0,72.15,72.95,16380,1698320.0,12.160583,25823.2
"=""09-02-26""",10:03:00,NIFTY,PUT,PE,ATM-8,72.8,81.25,72.4,80.55,8320,158340.0,12.013337,25827.5
"=""09-02-26""",10:06:00,NIFTY,PUT,PE,ATM-8,72.1,75.15,71.6,74.9,59930,1678560.0,12.094688,25808.6
"=""09-02-26""",10:09:00,NIFTY,PUT,PE,ATM-8,75.4,75.65,73.05,73.8,72280,1662700.0,11.961207,25804.1
"=""09-02-26""",10:12:00,NIFTY,PUT,PE,ATM-8,74.25,76.15,73.8,75.25,10530,1660360.0,12.003285,25800.1
"=""09-02-26""",10:15:00,NIFTY,PUT,PE,ATM-8,75.45,76.4,74.35,74.4,11115,1658800.0,12.100658,25811.35
"=""09-02-26""",10:18:00,NIFTY,PUT,PE,ATM-8,74.5,74.55,72.35,72.65,11505,1660295.0,12.107809,25820.5
"=""09-02-26""",10:21:00,NIFTY,PUT,PE,ATM-8,81.1,81.1,71.35,73.35,8515,1663545.0,12.033268,25811.45
"=""09-02-26""",10:24:00,NIFTY,PUT,PE,ATM-8,73.25,73.5,71.85,73.5,15015,1666535.0,12.140495,25818.6
"=""09-02-26""",10:27:00,NIFTY,PUT,PE,ATM-8,73.4,74.4,72.5,73.45,13195,1666535.0,12.059425,25812.8
"=""09-02-26""",10:30:00,NIFTY,PUT,PE,ATM-8,73.6,82.2,72.95,80.8,6370,167570.0,12.016605,25826.2
"=""09-02-26""",10:33:00,NIFTY,PUT,PE,ATM-8,81.15,81.75,80.8,81.15,2145,168805.0,12.069544,25828.35
"=""09-02-26""",10:36:00,NIFTY,PUT,PE,ATM-8,81.0,81.15,77.35,77.4,2405,169260.0,12.024355,25842.5
"=""09-02-26""",10:39:00,NIFTY,PUT,PE,ATM-8,76.7,77.4,75.95,77.15,4615,171535.0,12.004559,25842.2
"=""09-02-26""",10:42:00,NIFTY,PUT,PE,ATM-8,77.35,77.5,76.0,76.0,3185,171600.0,12.068883,25852.35
"=""09-02-26""",10:45:00,NIFTY,PUT,PE,ATM-8,76.0,76.7,75.85,76.45,1560,172380.0,12.103151,25852.65
"=""09-02-26""",10:48:00,NIFTY,PUT,PE,ATM-8,76.25,76.85,75.85,76.85,715,172575.0,12.159389,25854.8
"=""09-02-26""",10:51:00,NIFTY,PUT,PE,ATM-8,76.1,77.0,75.75,75.75,1885,172445.0,12.114908,25856.8
"=""09-02-26""",10:54:00,NIFTY,PUT,PE,ATM-8,75.65,75.75,74.0,75.05,8190,173030.0,12.103255,25859.3
"=""09-02-26""",10:57:00,NIFTY,PUT,PE,ATM-8,74.8,75.05,74.2,74.45,2990,173290.0,12.143999,25865.2
"=""09-02-26""",11:00:00,NIFTY,PUT,PE,ATM-8,74.4,76.0,74.4,75.75,2535,172965.0,12.169815,25860.7
"=""09-02-26""",11:03:00,NIFTY,PUT,PE,ATM-8,75.65,76.75,75.65,75.8,1885,173550.0,12.225369,25864.5
"=""09-02-26""",11:06:00,NIFTY,PUT,PE,ATM-8,75.45,76.4,75.15,76.4,2275,173810.0,12.154678,25856.35
"=""09-02-26""",11:09:00,NIFTY,PUT,PE,ATM-8,76.8,76.8,75.8,76.25,3380,173875.0,12.176093,25858.6
"=""09-02-26""",11:12:00,NIFTY,PUT,PE,ATM-8,76.2,76.95,76.2,76.6,650,174005.0,12.193634,25858.15
"=""09-02-26""",11:15:00,NIFTY,PUT,PE,ATM-8,76.0,76.6,75.55,76.45,2340,174200.0,12.17483,25857.45
"=""09-02-26""",11:18:00,NIFTY,PUT,PE,ATM-8,76.45,76.45,75.1,75.55,260,174330.0,12.148065,25859.8
"=""09-02-26""",11:21:00,NIFTY,PUT,PE,ATM-8,75.5,75.9,74.75,74.75,585,174460.0,12.124187,25861.9
"=""09-02-26""",11:24:00,NIFTY,PUT,PE,ATM-8,74.95,74.95,74.15,74.7,585,174785.0,12.092993,25859.8
"=""09-02-26""",11:27:00,NIFTY,PUT,PE,ATM-8,74.65,75.65,74.3,75.65,1755,174655.0,12.13748,25858.4
"=""09-02-26""",11:30:00,NIFTY,PUT,PE,ATM-8,76.2,79.95,75.65,78.8,5265,174135.0,12.134579,25843.1
"=""09-02-26""",11:33:00,NIFTY,PUT,PE,ATM-8,78.5,78.8,77.05,77.05,650,174330.0,12.098912,25848.75
"=""09-02-26""",11:36:00,NIFTY,PUT,PE,ATM-8,77.5,77.5,77.05,77.5,130,174330.0,12.256415,25858.05
"=""09-02-26""",11:39:00,NIFTY,PUT,PE,ATM-8,74.95,77.5,74.6,74.6,1235,174330.0,12.115213,25861.7
"=""09-02-26""",11:42:00,NIFTY,PUT,PE,ATM-8,75.3,76.75,74.6,76.75,585,174785.0,12.111937,25851.0
"=""09-02-26""",11:45:00,NIFTY,PUT,PE,ATM-8,77.4,79.0,76.75,78.0,1755,175370.0,12.096695,25843.9
"=""09-02-26""",11:48:00,NIFTY,PUT,PE,ATM-8,78.0,78.0,77.25,77.25,195,175500.0,12.042233,25843.45
"=""09-02-26""",11:51:00,NIFTY,PUT,PE,ATM-8,78.65,79.45,77.25,78.25,585,175500.0,11.990541,25834.95
"=""09-02-26""",11:54:00,NIFTY,PUT,PE,ATM-8,78.85,79.7,78.25,79.45,650,175760.0,12.033981,25832.45
"=""09-02-26""",11:57:00,NIFTY,PUT,PE,ATM-8,79.45,79.45,78.15,78.6,195,175695.0,12.011634,25834.75
"=""09-02-26""",12:00:00,NIFTY,PUT,PE,ATM-8,78.6,78.6,76.85,78.5,390,175695.0,12.032083,25836.65
"=""09-02-26""",12:03:00,NIFTY,PUT,PE,ATM-8,78.5,78.5,78.5,78.5,0,175695.0,12.096312,25841.25
"=""09-02-26""",12:06:00,NIFTY,PUT,PE,ATM-8,77.25,78.5,76.3,76.55,585,175955.0,12.061241,25847.9
"=""09-02-26""",12:09:00,NIFTY,PUT,PE,ATM-8,75.05,76.55,74.6,75.2,1755,176085.0,12.061178,25854.35
"=""09-02-26""",12:12:00,NIFTY,PUT,PE,ATM-8,74.75,75.9,74.75,75.25,2600,176150.0,12.090998,25856.25
"=""09-02-26""",12:15:00,NIFTY,PUT,PE,ATM-8,75.35,76.5,75.25,75.65,845,176280.0,12.097593,25854.75
"=""09-02-26""",12:18:00,NIFTY,PUT,PE,ATM-8,76.3,76.3,75.65,75.7,520,176540.0,12.13835,25857.45
"=""09-02-26""",12:21:00,NIFTY,PUT,PE,ATM-8,75.7,75.7,74.95,74.95,520,176540.0,12.098172,25858.1
"=""09-02-26""",12:24:00,NIFTY,PUT,PE,ATM-8,75.5,75.5,74.95,75.4,390,176540.0,12.106113,25856.45
"=""09-02-26""",12:27:00,NIFTY,PUT,PE,ATM-8,75.8,76.25,75.4,75.95,1690,177255.0,12.045307,25849.3
"=""09-02-26""",12:30:00,NIFTY,PUT,PE,ATM-8,76.4,78.35,75.95,77.65,5655,179595.0,11.97817,25836.3
"=""09-02-26""",12:33:00,NIFTY,PUT,PE,ATM-8,77.6,77.65,76.1,76.15,2665,182455.0,12.017864,25846.25
"=""09-02-26""",12:36:00,NIFTY,PUT,PE,ATM-8,76.15,77.55,76.15,77.55,1495,183560.0,12.04056,25841.2
"=""09-02-26""",12:39:00,NIFTY,PUT,PE,ATM-8,77.45,78.0,77.4,77.4,2145,185510.0,12.025185,25840.75
"=""09-02-26""",12:42:00,NIFTY,PUT,PE,ATM-8,77.95,77.95,77.4,77.95,520,185640.0,11.995238,25835.95
"=""09-02-26""",12:45:00,NIFTY,PUT,PE,ATM-8,77.95,78.15,77.95,78.0,195,185835.0,11.982473,25834.75
"=""09-02-26""",12:48:00,NIFTY,PUT,PE,ATM-8,78.2,78.85,77.6,77.6,3640,187525.0,11.961263,25835.05
"=""09-02-26""",12:51:00,NIFTY,PUT,PE,ATM-8,77.4,79.45,70.2,70.85,4290,1679015.0,12.075275,25824.8
"=""09-02-26""",12:54:00,NIFTY,PUT,PE,ATM-8,71.55,72.35,70.85,71.2,11960,1677975.0,12.082918,25823.55
"=""09-02-26""",12:57:00,NIFTY,PUT,PE,ATM-8,79.85,79.95,76.7,76.7,1105,190710.0,11.93488,25837.25
"=""09-02-26""",13:00:00,NIFTY,PUT,PE,ATM-8,76.3,76.7,75.25,75.4,2275,191555.0,11.958273,25845.1
"=""09-02-26""",13:03:00,NIFTY,PUT,PE,ATM-8,75.85,76.45,75.4,76.45,1040,192465.0,12.027863,25845.1
"=""09-02-26""",13:06:00,NIFTY,PUT,PE,ATM-8,76.7,76.7,75.0,75.0,260,192660.0,12.01592,25851.15
"=""09-02-26""",13:09:00,NIFTY,PUT,PE,ATM-8,74.75,75.65,74.25,75.65,1430,193700.0,12.068359,25851.8
"=""09-02-26""",13:12:00,NIFTY,PUT,PE,ATM-8,76.0,76.0,75.3,75.55,325,193960.0,12.037052,25849.95
"=""09-02-26""",13:15:00,NIFTY,PUT,PE,ATM-8,75.35,75.55,75.0,75.35,4680,196885.0,12.065503,25852.95
"=""09-02-26""",13:18:00,NIFTY,PUT,PE,ATM-8,75.05,75.35,74.95,75.35,3510,199615.0,12.100279,25855.45
"=""09-02-26""",13:21:00,NIFTY,PUT,PE,ATM-8,75.5,76.35,75.35,76.35,650,199745.0,12.065512,25848.05
"=""09-02-26""",13:24:00,NIFTY,PUT,PE,ATM-8,76.3,77.4,76.25,76.65,3315,201370.0,12.06315,25846.4
"=""09-02-26""",13:27:00,NIFTY,PUT,PE,ATM-8,75.45,77.35,75.45,77.35,1365,202150.0,11.99577,25838.15
"=""09-02-26""",13:30:00,NIFTY,PUT,PE,ATM-8,77.25,77.4,75.95,76.95,2860,202085.0,12.028254,25842.35
"=""09-02-26""",13:33:00,NIFTY,PUT,PE,ATM-8,75.95,76.95,74.45,74.45,455,202280.0,11.980917,25850.85
"=""09-02-26""",13:36:00,NIFTY,PUT,PE,ATM-8,74.6,74.75,74.4,74.5,780,202345.0,12.010104,25852.7
"=""09-02-26""",13:39:00,NIFTY,PUT,PE,ATM-8,74.55,74.55,74.5,74.55,325,202215.0,12.039963,25854.6
"=""09-02-26""",13:42:00,NIFTY,PUT,PE,ATM-8,74.55,74.65,74.55,74.65,390,202215.0,12.029471,25853.3
"=""09-02-26""",13:45:00,NIFTY,PUT,PE,ATM-8,74.25,75.25,74.15,75.25,715,202020.0,12.02742,25850.2
"=""09-02-26""",13:48:00,NIFTY,PUT,PE,ATM-8,75.25,75.8,75.25,75.55,780,201890.0,12.003969,25847.0
"=""09-02-26""",13:51:00,NIFTY,PUT,PE,ATM-8,75.55,75.75,75.55,75.75,195,201890.0,12.041776,25848.75
"=""09-02-26""",13:54:00,NIFTY,PUT,PE,ATM-8,74.5,75.75,74.35,75.0,455,202020.0,12.032573,25851.65
"=""09-02-26""",13:57:00,NIFTY,PUT,PE,ATM-8,74.1,75.0,74.1,74.5,520,202020.0,11.917977,25845.65
"=""09-02-26""",14:00:00,NIFTY,PUT,PE,ATM-8,75.25,75.25,74.35,74.85,1430,201370.0,11.988293,25849.05
"=""09-02-26""",14:03:00,NIFTY,PUT,PE,ATM-8,74.85,76.5,74.85,76.0,2210,201370.0,11.945165,25840.35
"=""09-02-26""",14:06:00,NIFTY,PUT,PE,ATM-8,75.55,76.0,73.7,73.9,780,200070.0,11.854761,25843.8
"=""09-02-26""",14:09:00,NIFTY,PUT,PE,ATM-8,73.9,73.9,73.15,73.15,65,200070.0,11.868435,25848.4
"=""09-02-26""",14:12:00,NIFTY,PUT,PE,ATM-8,72.85,73.15,72.85,72.85,650,200070.0,11.806099,25845.25
"=""09-02-26""",14:15:00,NIFTY,PUT,PE,ATM-8,74.7,74.7,72.85,74.0,585,200395.0,11.872778,25844.5
"=""09-02-26""",14:18:00,NIFTY,PUT,PE,ATM-8,74.0,74.2,73.75,73.75,390,200915.0,11.980434,25853.55
"=""09-02-26""",14:21:00,NIFTY,PUT,PE,ATM-8,74.0,74.0,72.5,72.5,1885,200915.0,12.004126,25861.4
"=""09-02-26""",14:24:00,NIFTY,PUT,PE,ATM-8,72.5,73.95,72.5,73.95,1170,201760.0,12.058352,25858.2
"=""09-02-26""",14:27:00,NIFTY,PUT,PE,ATM-8,73.75,74.35,73.75,74.35,1820,202800.0,12.092453,25858.7
"=""09-02-26""",14:30:00,NIFTY,PUT,PE,ATM-8,74.3,75.25,74.15,75.25,1170,202345.0,12.075689,25853.05
"=""09-02-26""",14:33:00,NIFTY,PUT,PE,ATM-8,75.25,75.25,74.7,75.05,260,202345.0,12.080157,25854.3
"=""09-02-26""",14:36:00,NIFTY,PUT,PE,ATM-8,75.0,75.05,74.65,74.65,195,202410.0,12.005675,25850.75
"=""09-02-26""",14:39:00,NIFTY,PUT,PE,ATM-8,74.9,76.6,74.65,76.6,2535,204360.0,12.002174,25841.1
"=""09-02-26""",14:42:00,NIFTY,PUT,PE,ATM-8,76.4,76.6,75.85,76.35,455,204295.0,12.023636,25843.8
"=""09-02-26""",14:45:00,NIFTY,PUT,PE,ATM-8,76.5,76.5,76.15,76.15,585,204295.0,12.096429,25850.0
"=""09-02-26""",14:48:00,NIFTY,PUT,PE,ATM-8,74.7,76.15,73.8,74.95,845,204425.0,12.089614,25855.25
"=""09-02-26""",14:51:00,NIFTY,PUT,PE,ATM-8,75.25,77.25,74.95,77.25,1495,204100.0,12.085901,25843.9
"=""09-02-26""",14:54:00,NIFTY,PUT,PE,ATM-8,76.9,77.25,75.25,75.25,780,204295.0,12.091602,25853.85
"=""09-02-26""",14:57:00,NIFTY,PUT,PE,ATM-8,75.05,75.75,74.8,75.65,3315,204295.0,12.176252,25858.05
"=""09-02-26""",15:00:00,NIFTY,PUT,PE,ATM-8,74.9,75.65,74.35,75.0,3055,203515.0,12.188315,25862.05
"=""09-02-26""",15:03:00,NIFTY,PUT,PE,ATM-8,75.15,75.3,73.8,74.5,5590,204230.0,12.269861,25870.45
"=""09-02-26""",15:06:00,NIFTY,PUT,PE,ATM-8,74.5,75.35,74.2,75.25,6565,205595.0,12.320713,25870.45
"=""09-02-26""",15:09:00,NIFTY,PUT,PE,ATM-8,75.25,76.35,75.25,76.35,1690,205595.0,12.30733,25864.05
"=""09-02-26""",15:12:00,NIFTY,PUT,PE,ATM-8,76.8,77.35,76.35,77.0,2665,205920.0,12.381891,25866.3
"=""09-02-26""",15:15:00,NIFTY,PUT,PE,ATM-8,77.5,77.95,77.0,77.05,3250,205530.0,12.429633,25869.5
"=""09-02-26""",15:18:00,NIFTY,PUT,PE,ATM-8,77.35,77.8,77.05,77.5,4940,206440.0,12.464937,25869.85
"=""09-02-26""",15:21:00,NIFTY,PUT,PE,ATM-8,77.35,78.0,77.35,77.75,4095,206180.0,12.463665,25868.5
"=""09-02-26""",15:24:00,NIFTY,PUT,PE,ATM-8,77.7,78.4,77.55,78.3,3640,206375.0,12.407263,25861.7
"=""09-02-26""",15:27:00,NIFTY,PUT,PE,ATM-8,78.25,78.95,77.65,78.95,8320,208975.0,12.472739,25863.3
"=""10-02-26""",09:15:00,NIFTY,PUT,PE,ATM-8,83.1,83.1,65.35,66.7,276575,5778240.0,11.930903,25919.25
"=""10-02-26""",09:18:00,NIFTY,PUT,PE,ATM-8,74.05,75.0,65.35,67.85,84825,5795205.0,11.892418,25910.5
"=""10-02-26""",09:21:00,NIFTY,PUT,PE,ATM-8,67.7,70.3,67.7,68.6,114140,5791370.0,11.857115,25904.1
"=""10-02-26""",09:24:00,NIFTY,PUT,PE,ATM-8,68.6,68.65,66.35,66.85,83005,5801640.0,11.933879,25918.55
"=""10-02-26""",09:27:00,NIFTY,PUT,PE,ATM-8,66.65,67.55,66.15,66.65,79040,5803265.0,11.907444,25917.6
"=""10-02-26""",09:30:00,NIFTY,PUT,PE,ATM-8,66.1,67.6,65.45,65.8,110565,5816265.0,11.902532,25921.6
"=""10-02-26""",09:33:00,NIFTY,PUT,PE,ATM-8,73.95,74.95,70.25,70.25,4680,242580.0,11.86262,25947.55
"=""10-02-26""",09:36:00,NIFTY,PUT,PE,ATM-8,70.6,71.95,70.25,71.4,3575,242450.0,11.87928,25943.05
"=""10-02-26""",09:39:00,NIFTY,PUT,PE,ATM-8,71.45,71.75,70.7,70.7,6175,242450.0,11.907989,25948.5
"=""10-02-26""",09:42:00,NIFTY,PUT,PE,ATM-8,70.7,71.2,70.25,70.4,4550,241345.0,11.900555,25949.4
"=""10-02-26""",09:45:00,NIFTY,PUT,PE,ATM-8,70.05,70.4,69.3,69.8,9360,241475.0,11.999704,25959.5
"=""10-02-26""",09:48:00,NIFTY,PUT,PE,ATM-8,69.55,71.35,69.35,71.0,4095,240435.0,11.854562,25943.05
"=""10-02-26""",09:51:00,NIFTY,PUT,PE,ATM-8,70.65,71.15,70.1,71.1,44200,235950.0,11.847382,25942.0
"=""10-02-26""",09:54:00,NIFTY,PUT,PE,ATM-8,71.45,71.95,70.25,70.25,21450,226330.0,11.888675,25949.1
"=""10-02-26""",09:57:00,NIFTY,PUT,PE,ATM-8,70.15,71.0,70.05,70.05,11700,231140.0,11.881123,25949.5
"=""10-02-26""",10:00:00,NIFTY,PUT,PE,ATM-8,69.5,70.1,69.25,70.1,2405,235625.0,11.969788,25955.6
"=""10-02-26""",10:03:00,NIFTY,PUT,PE,ATM-8,69.15,70.1,69.15,69.15,65,235625.0,11.889549,25954.5
"=""10-02-26""",10:06:00,NIFTY,PUT,PE,ATM-8,68.7,69.65,68.7,69.65,2210,235820.0,11.935166,25955.25
"=""10-02-26""",10:09:00,NIFTY,PUT,PE,ATM-8,69.75,70.2,69.55,69.8,3055,235105.0,11.841517,25947.7
"=""10-02-26""",10:12:00,NIFTY,PUT,PE,ATM-8,69.85,70.2,69.1,70.1,1235,234065.0,11.816208,25944.35
"=""10-02-26""",10:15:00,NIFTY,PUT,PE,ATM-8,69.85,70.1,68.1,68.65,2535,234195.0,11.964308,25962.25
"=""10-02-26""",10:18:00,NIFTY,PUT,PE,ATM-8,68.45,68.65,67.6,68.1,2470,232830.0,11.90872,25960.95
"=""10-02-26""",10:21:00,NIFTY,PUT,PE,ATM-8,68.25,68.25,67.95,68.15,715,233545.0,11.951348,25963.75
"=""10-02-26""",10:24:00,NIFTY,PUT,PE,ATM-8,68.05,68.15,67.85,68.0,1040,233805.0,11.975143,25966.2
"=""10-02-26""",10:27:00,NIFTY,PUT,PE,ATM-8,68.0,68.65,68.0,68.45,780,233935.0,11.968805,25963.4
"=""10-02-26""",10:30:00,NIFTY,PUT,PE,ATM-8,68.35,68.45,67.6,67.85,910,233415.0,12.019397,25970.1
"=""10-02-26""",10:33:00,NIFTY,PUT,PE,ATM-8,75.05,75.15,66.9,67.25,33995,233480.0,12.037287,25974.45
"=""10-02-26""",10:36:00,NIFTY,PUT,PE,ATM-8,67.65,75.4,67.25,67.5,7215,234260.0,12.010482,25971.15
"=""10-02-26""",10:39:00,NIFTY,PUT,PE,ATM-8,67.5,68.6,67.5,68.15,1950,234715.0,11.869967,25957.55
"=""10-02-26""",10:42:00,NIFTY,PUT,PE,ATM-8,67.95,68.6,67.95,68.55,1755,236015.0,11.941897,25960.7
"=""10-02-26""",10:45:00,NIFTY,PUT,PE,ATM-8,68.7,68.7,67.75,67.85,2860,235495.0,12.044619,25971.7
"=""10-02-26""",10:48:00,NIFTY,PUT,PE,ATM-8,67.65,68.75,67.65,68.05,3640,236340.0,12.016848,25968.6
"=""10-02-26""",10:51:00,NIFTY,PUT,PE,ATM-8,68.1,68.1,68.05,68.1,195,236340.0,11.884238,25958.65
"=""10-02-26""",10:54:00,NIFTY,PUT,PE,ATM-8,68.05,68.3,67.95,67.95,2275,235755.0,11.943888,25963.7
"=""10-02-26""",10:57:00,NIFTY,PUT,PE,ATM-8,67.95,68.35,67.95,68.2,390,235755.0,11.905607,25959.6
